# RLP Evaluation Results - GTAV-NightRain set2,,
# Model:,Uformer_T_RLP_RPIM,
# Date:,22-02-2026 03:52,
,,
# Summary,,
Total Images,50,
Failed,0,
Average PSNR (dB),28.6536,
Average SSIM,0.9081,
,,
# Per-Image Results,,
Image Name,PSNR (dB),SSIM
0000_00.png,28.5776,0.883
0001_00.png,31.9679,0.9228
0002_00.png,32.9339,0.9492
0003_00.png,25.4405,0.8993
0004_00.png,28.9373,0.9187
0005_00.png,27.2194,0.891
0006_00.png,25.4242,0.7499
0007_00.png,25.7972,0.9157
0008_00.png,28.6832,0.912
0009_00.png,30.1422,0.9249
0010_00.png,26.9333,0.897
0011_00.png,29.9347,0.9259
0012_00.png,29.6867,0.9243
0013_00.png,29.0725,0.9112
0014_00.png,30.0816,0.9428
0015_00.png,28.0193,0.9181
0016_00.png,24.8135,0.8821
0017_00.png,22.0543,0.8287
0018_00.png,26.3596,0.9138
0019_00.png,25.4151,0.9052
0020_00.png,25.9394,0.8159
0021_00.png,25.6578,0.8954
0022_00.png,27.512,0.9042
0023_00.png,27.6143,0.9035
0024_00.png,26.8914,0.9013
0025_00.png,29.8589,0.9311
0026_00.png,26.2844,0.9235
0027_00.png,32.4918,0.9439
0028_00.png,27.3083,0.9149
0029_00.png,27.0444,0.9164
0030_00.png,22.6255,0.8595
0031_00.png,25.6974,0.8956
0032_00.png,26.8086,0.9152
0033_00.png,28.9779,0.9078
0034_00.png,29.6013,0.9303
0035_00.png,34.2802,0.9506
0036_00.png,32.7455,0.9421
0037_00.png,27.2071,0.8754
0038_00.png,28.8352,0.9025
0039_00.png,30.4738,0.9167
0040_00.png,29.8043,0.9288
0041_00.png,32.7544,0.9256
0042_00.png,34.6508,0.9477
0043_00.png,27.9648,0.8206
0044_00.png,30.0768,0.9282
0045_00.png,30.5007,0.9156
0046_00.png,31.8471,0.9285
0047_00.png,32.7278,0.9513
0048_00.png,30.0727,0.9499
0049_00.png,30.9298,0.946
