# RLP Evaluation Results - GTAV-NightRain set3,,
# Model:,Uformer_T_RLP_RPIM,
# Date:,22-02-2026 04:51,
,,
# Summary,,
Total Images,186,
Average PSNR (dB),27.6637,
Average SSIM,0.8779,
,,
# Per-Image Results,,
Image Name,PSNR (dB),SSIM
0000_00.png,27.1527,0.9085
0001_00.png,28.2266,0.908
0002_00.png,26.4819,0.9057
0003_00.png,28.052,0.8799
0004_00.png,29.5099,0.8875
0005_00.png,30.0194,0.8893
0006_00.png,28.4832,0.9065
0007_00.png,28.2156,0.9133
0008_00.png,26.8301,0.8546
0009_00.png,29.4508,0.8869
0010_00.png,26.963,0.8859
0011_00.png,30.1964,0.9126
0012_00.png,28.8677,0.9003
0013_00.png,27.7543,0.878
0014_00.png,27.3388,0.8873
0015_00.png,26.1733,0.8745
0016_00.png,26.1453,0.8553
0017_00.png,28.7172,0.8615
0018_00.png,29.8668,0.8804
0019_00.png,25.8792,0.8131
0020_00.png,28.238,0.8705
0021_00.png,28.6284,0.8767
0022_00.png,29.8957,0.8924
0023_00.png,25.7894,0.8268
0024_00.png,27.4071,0.8929
0025_00.png,25.9115,0.8931
0026_00.png,22.4918,0.7135
0027_00.png,26.8164,0.8578
0028_00.png,28.8961,0.9027
0029_00.png,29.5356,0.9077
0030_00.png,25.0402,0.8631
0031_00.png,29.7544,0.9073
0032_00.png,29.563,0.8815
0033_00.png,27.8736,0.8842
0034_00.png,25.572,0.8605
0035_00.png,27.5917,0.878
0036_00.png,28.0365,0.885
0037_00.png,26.9883,0.878
0038_00.png,29.4133,0.9206
0039_00.png,25.5199,0.8896
0040_00.png,31.0791,0.9059
0041_00.png,28.239,0.8868
0042_00.png,27.6331,0.8896
0043_00.png,29.0751,0.9376
0044_00.png,26.0983,0.8767
0045_00.png,25.0784,0.8757
0046_00.png,24.736,0.8983
0047_00.png,26.3822,0.8978
0048_00.png,30.5971,0.9112
0049_00.png,32.4338,0.8975
0050_00.png,27.8997,0.8692
0051_00.png,25.7973,0.8523
0052_00.png,29.4953,0.9182
0053_00.png,26.997,0.8821
0054_00.png,30.5733,0.8963
0055_00.png,26.5306,0.8891
0056_00.png,25.5237,0.8867
0057_00.png,26.2082,0.8861
0058_00.png,23.5414,0.8348
0059_00.png,26.3688,0.8403
0060_00.png,27.4049,0.8739
0061_00.png,27.1499,0.8761
0062_00.png,25.9848,0.8675
0063_00.png,28.1347,0.8906
0064_00.png,25.0373,0.828
0065_00.png,29.47,0.8726
0066_00.png,29.5699,0.8833
0067_00.png,30.5317,0.8954
0068_00.png,28.8379,0.895
0069_00.png,26.5446,0.8756
0070_00.png,31.219,0.9344
0071_00.png,27.4887,0.8374
0072_00.png,26.0577,0.8313
0073_00.png,27.506,0.8291
0074_00.png,24.7961,0.8027
0075_00.png,26.0326,0.8431
0076_00.png,23.7319,0.8132
0077_00.png,27.8387,0.844
0078_00.png,29.2974,0.896
0079_00.png,30.1223,0.9056
0080_00.png,28.3817,0.8735
0081_00.png,26.2417,0.8466
0082_00.png,26.8031,0.8395
0083_00.png,29.4633,0.9026
0084_00.png,27.6146,0.8962
0085_00.png,26.7145,0.9037
0086_00.png,28.2282,0.8615
0087_00.png,26.5992,0.8745
0088_00.png,24.3841,0.8328
0089_00.png,31.3983,0.917
0090_00.png,25.8507,0.8393
0091_00.png,27.7013,0.8835
0092_00.png,26.4697,0.8898
0093_00.png,32.1748,0.9062
0094_00.png,30.817,0.8917
0095_00.png,29.6983,0.9053
0096_00.png,27.7655,0.8925
0097_00.png,25.0239,0.82
0098_00.png,23.3541,0.7293
0099_00.png,24.4209,0.8238
0100_00.png,24.4079,0.846
0101_00.png,25.0227,0.8782
0102_00.png,26.4584,0.9017
0103_00.png,28.0232,0.8964
0104_00.png,31.25,0.9517
0105_00.png,27.1447,0.8955
0106_00.png,28.5133,0.9044
0107_00.png,30.2511,0.9202
0108_00.png,28.0039,0.871
0109_00.png,31.0397,0.9065
0110_00.png,31.1988,0.9222
0111_00.png,27.1144,0.8618
0112_00.png,25.7687,0.8773
0113_00.png,26.8393,0.9035
0114_00.png,29.1312,0.9049
0115_00.png,29.8836,0.9214
0116_00.png,27.6504,0.9017
0117_00.png,29.2042,0.8877
0118_00.png,25.9805,0.8386
0119_00.png,25.3997,0.8234
0120_00.png,25.585,0.8483
0121_00.png,29.025,0.8954
